web-scraper-order,web-scraper-start-url,produit
"1706540169-31","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","11
    
AUCHAN
    CULTIVONS LE BON Tomates cerises rondes en grappes
france300g13,30€ / kg
    Avec ma livraison
    
3,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-32","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","9
    

    
    Tomates cerises allongées
maroc250g7,96€ / kg
    Avec ma livraison
    
1,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-33","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","10
    

    
    Tomates cerises mélangées
maroc400g6,23€ / kg
    Avec ma livraison
    
2,49€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-34","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","10
    

    
    Tomates cerises rondes prix bas
maroc250g3,96€ / kg
    Avec ma livraison
    
0,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-35","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-36","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","30
    

    
    Tomates cerises mélangées
maroc1kg6,99€ / kg
    Avec ma livraison
    
6,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-37","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-38","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","5
    

    
    Tomates cerises bio
espagne250g5,16€ / kg
    Avec ma livraison
    
1,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-39","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-40","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","18
    

    
    Tomates rondes en grappes
france3 à 4 pièces0,72€ / pce
    Avec ma livraison
    
3,59€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-41","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-42","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","14
    
AUCHAN BIO
    Tomates rondes en grappes
espagne500g5,98€ / kg
    Avec ma livraison
    
2,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-43","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-44","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","6
    

    
    Tomates allongées bio
espagne300g4,97€ / kg
    Avec ma livraison
    
1,49€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-45","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-46","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","14
    

    
    Tomates rondes prix bas
maroc1kg2,29€ / kg
    Avec ma livraison
    
2,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-47","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-48","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","8
    

    
    Poivrons panachés
espagne500g4,78€ / kg
    Avec ma livraison
    
2,39€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-49","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-50","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","7
    

    
    Poivron rouge
espagne1 pièce0,79€ / pce
    Avec ma livraison
    
0,79€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-51","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-52","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","6
    

    
    Poivron jaune
espagne1 pièce0,96€ / pce
    Avec ma livraison
    
0,96€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-53","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-54","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","4
    
AUCHAN BIO
    Poivrons panachés
espagne2 pièces1,25€ / pce
    Avec ma livraison
    
2,49€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-55","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-56","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","6
    

    
    Mini poivrons tricolores
espagne200g10,95€ / kg
    Avec ma livraison
    
2,19€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-57","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-58","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","14
    

    
    Courgette
espagne1 pièceCalibre moyen1,19€ / pce
    Avec ma livraison
    
1,19€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-59","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-60","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","11
    

    
    Courgettes premier prix
espagne1kg2,99€ / kg
    Avec ma livraison
    
2,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-61","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-62","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","8
    
AUCHAN BIO
    Courgettes
espagne750g6,39€ / kg
    Avec ma livraison
    
4,79€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-63","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-64","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","5
    

    
    Aubergine
espagne1 pièce1,04€ / pce
    Avec ma livraison
    
1,04€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-65","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-66","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","11
    

    
    Aubergines
espagne1kg3,79€ / kg
    Avec ma livraison
    
3,79€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-67","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-68","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","5
    
AUCHAN BIO
    Aubergines
espagne500g5,38€ / kg
    Avec ma livraison
    
2,69€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-69","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-70","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","18
    

    
    Avocat
israel1 pièce1,29€ / pce
    Avec ma livraison
    
1,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-71","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-72","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","11
    

    
    Concombre
france1 pièce1,79€ / pce
    Avec ma livraison
    
1,79€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-73","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-74","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","15
    

    
    Avocat bio
espagne1 pièce1,69€ / pce
    Avec ma livraison
    
1,69€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-75","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-76","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","7
    
AUCHAN BIO
    Concombre
espagne1 pièce1,89€ / pce
    Avec ma livraison
    
1,89€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-77","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-78","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","14
    

    
    Avocats à faire mûrir
colombie3 pièces1,00€ / pce
    Avec ma livraison
    
2,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-79","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-80","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","9
    

    
    Radis ronds rouges
france250g3,96€ / kg
    Avec ma livraison
    
0,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-81","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-82","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","6
    

    
    Avocats
mexique2 pièces2,15€ / pce
    Avec ma livraison
    
4,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-83","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-84","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        4
    

    
    Radis noir
france1 pièce1,69€ / pce
    Avec ma livraison
    
1,69€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-85","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-86","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","12
    

    
    CULTIVONS LE BON Salade batavia
france1 pièce1,29€ / pce
    Avec ma livraison
    
1,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-87","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-88","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","10
    

    
    CULTIVONS LE BON Salade feuille de chêne blonde
france1 pièce1,29€ / pce
    Avec ma livraison
    
1,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-89","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-90","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","7
    

    
    Salade laitue
france1 pièce1,29€ / pce
    Avec ma livraison
    
1,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-91","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-92","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","9
    

    
    Cœur de laitue prix bas
espagne3 pièces0,43€ / pce
    Avec ma livraison
    
1,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-93","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-94","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        14
    

    
    Endives
france1kg3,49€ / kg
    Avec ma livraison
    
3,49€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-95","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-96","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        7
    

    
    Endives jeunes pousses
france6 pièces0,55€ / pce
    Avec ma livraison
    
3,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-97","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-98","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","10
    

    
    Salade iceberg
espagne1 pièce1,69€ / pce
    Avec ma livraison
    
1,69€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-99","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-100","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","7
    
AUCHAN BIO
    Betteraves rouges entières cuites
500g3,00€ / kg15 % cagnottés
    
    Avec ma livraison
    
1,50€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-101","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-102","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","9
    

    
    Mâche barquette
france150g10,60€ / kg
    Avec ma livraison
    
1,59€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-103","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-104","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        7
    

    
    Endives moyennes
france4 pièces0,92€ / pce
    Avec ma livraison
    
3,69€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-105","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-106","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        6
    

    
    Endives bio
france3 à 5 pièces0,87€ / pce
    Avec ma livraison
    
3,49€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-107","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-108","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","6
    
AUCHAN
    Betteraves cuites label rouge
500g3,18€ / kg5 % cagnottés
    
    Avec ma livraison
    
1,59€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-109","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-110","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","6
    
POUCE
    Betteraves rouges entières cuites
500g1,70€ / kg
    Avec ma livraison
    
0,85€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-111","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-112","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        10
    

    
    Oignons prix bas
france1kg1,19€ / kg
    Avec ma livraison
    
1,19€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-113","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-114","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        7
    

    
    Oignon jaune bio
france1 pièce0,70€ / pce
    Avec ma livraison
    
0,70€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-115","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-116","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        5
    

    
    Oignons sélection
france1kg2,79€ / kg
    Avec ma livraison
    
2,79€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-117","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-118","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        6
    

    
    Oignons rouges
france500g4,98€ / kg
    Avec ma livraison
    
2,49€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-119","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-120","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","7
    

    
    Echalotes rondes issues de semis Prix bas
france500g3,98€ / kg
    Avec ma livraison
    
1,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-121","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-122","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","7
    
AUCHAN BIO
    Echalotes demi-longues traditionnelles
france250g7,56€ / kg
    Avec ma livraison
    
1,89€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-123","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-124","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","7
    
AUCHAN BIO
    Ail 3 têtes
france200g11,45€ / kg
    Avec ma livraison
    
2,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-125","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-126","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        6
    
AUCHAN BIO
    Oignons
france1kg2,99€ / kg
    Avec ma livraison
    
2,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-127","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-128","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","5
    

    
    Echalotes demi-longues traditionnelles
france250g5,96€ / kg
    Avec ma livraison
    
1,49€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-129","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-130","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","6
    

    
    Ail filet 3 têtes
france200g14,95€ / kg
    Avec ma livraison
    
2,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-131","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-132","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","C'est de saison !
    
        
        
        
        5
    
AUCHAN BIO
    Oignons rouges
france500g5,78€ / kg
    Avec ma livraison
    
2,89€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-133","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-134","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","9
    

    
    Ail filet Prix bas
france500g7,98€ / kg
    Avec ma livraison
    
3,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-135","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-136","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","5
    

    
    Oignons blancs
france1 botte2,99€ / pce
    Avec ma livraison
    
2,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-137","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-138","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","8
    

    
    Champignons blancs pieds entiers prix bas
france250g5,16€ / kg
    Avec ma livraison
    
1,29€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-139","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-140","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","11
    

    
    Champignons blancs pieds coupés
france500g5,98€ / kg
    Avec ma livraison
    
2,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-141","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-142","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","8
    
AUCHAN BIO
    Champignons bruns
france200g10,95€ / kg
    Avec ma livraison
    
2,19€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-143","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-144","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","6
    
AUCHAN BIO
    Champignons blancs
france200g10,95€ / kg
    Avec ma livraison
    
2,19€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-145","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-146","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","3
    

    
    Champignons Pleurotes
france200g19,95€ / kg
    Avec ma livraison
    
3,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-147","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-148","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","5
    

    
    Champignons girolles
france200g64,95€ / kg
    Avec ma livraison
    
12,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-149","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
"1706540169-150","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302","22
    
AUCHAN LE TRAITEUR
    CULTIVONS LE BON Truffe noire entière extra 
12,5g1 665,83€ / kg
    Avec ma livraison
    
19,99€
    
    
    
    
    
    
    
        
                
                Ajouter au panier"
"1706540169-151","https://www.auchan.fr/fruits-legumes/legumes/ca-n0302",""
