web-scraper-order,web-scraper-start-url,Produit_titre,Prix
"1706545661-66","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","le paquet de 500 g",""
"1706545661-67","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Saint Eloi",""
"1706545661-68","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Riz Thaï",""
"1706545661-69","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","le paquet de 1 kg",""
"1706545661-70","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Panzani",""
"1706545661-71","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Purée de tomates nature - Tomacouli",""
"1706545661-72","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Les 3 briques de 200g - 600g",""
"1706545661-73","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Fiorini",""
"1706545661-74","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Pâtes farfalles",""
"1706545661-75","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","le paquet de 1 kg",""
"1706545661-76","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Barilla",""
"1706545661-77","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Sauce pesto alla genovese basilic frais",""
"1706545661-78","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","le pot de 190g",""
"1706545661-79","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Barilla",""
"1706545661-80","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Collezione - Pâtes tagliatelle",""
"1706545661-81","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","le paquet de 500g",""
"1706545661-82","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Saint Eloi",""
"1706545661-83","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Purée de tomates",""
"1706545661-84","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","la brique de 500 g",""
"1706545661-85","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Fiorini",""
"1706545661-86","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Double concentré de tomates",""
"1706545661-87","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","les 3 boites de 70g - 210g",""
"1706545661-88","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Indisponible",""
"1706545661-89","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Barilla",""
"1706545661-90","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Pâtes Spaghetti n°5, format familial",""
"1706545661-91","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","le paquet de 1kg",""
"1706545661-92","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Panzani",""
"1706545661-93","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Sauce tomate cuisinée aux petits légumes en tube",""
"1706545661-94","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Le tube de 180g",""
"1706545661-95","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Fiorini",""
"1706545661-96","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Pâte macaroni",""
"1706545661-97","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","le paquet de 1 kg",""
"1706545661-98","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Panzani",""
"1706545661-99","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Sauce pesto vert",""
"1706545661-100","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Le pot de 200g",""
"1706545661-101","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Barilla",""
"1706545661-102","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Pâtes Lasagne aux œufs - Collezione",""
"1706545661-103","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","le paquet de 500g",""
"1706545661-104","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Alpina Savoie",""
"1706545661-105","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Les Crozets au sarrasin",""
"1706545661-106","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","la boîte de 400g",""
"1706545661-107","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Mousline",""
"1706545661-108","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Purée nature",""
"1706545661-109","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","les 8 sachets de 130g - 1,04kg",""
"1706545661-110","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Ben's Original",""
"1706545661-111","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Riz long grain 10 min",""
"1706545661-112","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","La boite de 1kg",""
"1706545661-113","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Fiorini",""
"1706545661-114","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Pâte spaghetti",""
"1706545661-115","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","le paquet de 1 kg",""
"1706545661-116","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Saint Eloi",""
"1706545661-117","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Riz long grain",""
"1706545661-118","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","la boite de 1 kg",""
"1706545661-119","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Barilla",""
"1706545661-120","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","Pâtes Penne rigate",""
"1706545661-121","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","le paquet de 1kg",""
"1706545661-122","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,97 €"
"1706545661-123","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,65 €/Kg"
"1706545661-124","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,97 €"
"1706545661-125","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,98 €/Kg"
"1706545661-126","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,37 €"
"1706545661-127","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,74 €/Kg"
"1706545661-128","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","0,79 €"
"1706545661-129","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,58 €/Kg"
"1706545661-130","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,93 €"
"1706545661-131","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","4,83 €/Kg"
"1706545661-132","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,85 €"
"1706545661-133","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,85 €/Kg"
"1706545661-134","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,85 €"
"1706545661-135","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","3,70 €/Kg"
"1706545661-136","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,93 €"
"1706545661-137","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","4,83 €/Kg"
"1706545661-138","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,39 €"
"1706545661-139","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","6,95 €/Kg"
"1706545661-140","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,07 €"
"1706545661-141","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,14 €/Kg"
"1706545661-142","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","0,97 €"
"1706545661-143","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,94 €/Kg"
"1706545661-144","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,48 €"
"1706545661-145","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,96 €/Kg"
"1706545661-146","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","0,97 €"
"1706545661-147","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,94 €/Kg"
"1706545661-148","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,08 €"
"1706545661-149","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,16 €/Kg"
"1706545661-150","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,89 €"
"1706545661-151","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","4,45 €/Kg"
"1706545661-152","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","4,24 €"
"1706545661-153","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","4,24 €/Kg"
"1706545661-154","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,94 €"
"1706545661-155","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,94 €/Kg"
"1706545661-156","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","3,52 €"
"1706545661-157","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","5,42 €/Kg"
"1706545661-158","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,05 €"
"1706545661-159","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","10,25 €/Kg"
"1706545661-160","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,90 €"
"1706545661-161","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,90 €/Kg"
"1706545661-162","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,50 €"
"1706545661-163","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,50 €/Kg"
"1706545661-164","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,69 €"
"1706545661-165","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","3,38 €/Kg"
"1706545661-166","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,07 €"
"1706545661-167","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,07 €/Kg"
"1706545661-168","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,50 €"
"1706545661-169","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,50 €/Kg"
"1706545661-170","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,64 €"
"1706545661-171","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,64 €/Kg"
"1706545661-172","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,10 €"
"1706545661-173","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","11,05 €/Kg"
"1706545661-174","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,68 €"
"1706545661-175","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","3,36 €/Kg"
"1706545661-176","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","0,78 €"
"1706545661-177","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,56 €/Kg"
"1706545661-178","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,03 €"
"1706545661-179","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,03 €/Kg"
"1706545661-180","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,11 €"
"1706545661-181","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","6,17 €/Kg"
"1706545661-182","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,60 €"
"1706545661-183","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,60 €/Kg"
"1706545661-184","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,74 €"
"1706545661-185","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","8,70 €/Kg"
"1706545661-186","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,16 €"
"1706545661-187","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","4,32 €/Kg"
"1706545661-188","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,99 €"
"1706545661-189","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","7,48 €/Kg"
"1706545661-190","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","4,73 €"
"1706545661-191","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","4,55 €/Kg"
"1706545661-192","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","3,22 €"
"1706545661-193","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","3,22 €/Pièce"
"1706545661-194","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,56 €"
"1706545661-195","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,56 €/Kg"
"1706545661-196","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,99 €"
"1706545661-197","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","1,99 €/Kg"
"1706545661-198","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,05 €"
"1706545661-199","https://www.intermarche.com/rayons/epicerie-salee/pates-riz-puree-et-feculents/7593","","2,05 €/Kg"
